URL: /documentation
Timestamp: Thu Jul 13 2023 17:01:17 GMT-0400 (Eastern Daylight Time)

URL: /favicon.ico
Timestamp: Thu Jul 13 2023 17:01:17 GMT-0400 (Eastern Daylight Time)

::1 - - [31/Jul/2023:19:47:01 +0000] "GET /users/Elliott HTTP/1.1" 404 152 "-" "PostmanRuntime/7.32.3"
::1 - - [31/Jul/2023:19:47:08 +0000] "GET /Users/Elliott HTTP/1.1" 404 152 "-" "PostmanRuntime/7.32.3"
::1 - - [31/Jul/2023:19:47:14 +0000] "GET /users HTTP/1.1" 404 144 "-" "PostmanRuntime/7.32.3"
::1 - - [31/Jul/2023:19:47:17 +0000] "GET /users HTTP/1.1" 404 144 "-" "PostmanRuntime/7.32.3"
::1 - - [01/Aug/2023:10:50:19 +0000] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [01/Aug/2023:10:51:30 +0000] "GET /users HTTP/1.1" 404 144 "-" "PostmanRuntime/7.32.3"
::1 - - [01/Aug/2023:10:51:38 +0000] "GET / HTTP/1.1" 200 44 "-" "PostmanRuntime/7.32.3"
::1 - - [01/Aug/2023:10:51:44 +0000] "GET /user HTTP/1.1" 404 143 "-" "PostmanRuntime/7.32.3"
::1 - - [01/Aug/2023:10:51:48 +0000] "GET /users HTTP/1.1" 404 144 "-" "PostmanRuntime/7.32.3"
::1 - - [01/Aug/2023:10:56:20 +0000] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [01/Aug/2023:10:56:39 +0000] "GET /users HTTP/1.1" 404 144 "-" "PostmanRuntime/7.32.3"
::1 - - [01/Aug/2023:11:19:13 +0000] "GET /users/Elliott HTTP/1.1" 404 152 "-" "PostmanRuntime/7.32.3"
::1 - - [01/Aug/2023:11:19:25 +0000] "GET /users HTTP/1.1" 404 144 "-" "PostmanRuntime/7.32.3"
::1 - - [01/Aug/2023:11:19:30 +0000] "GET /user HTTP/1.1" 404 143 "-" "PostmanRuntime/7.32.3"
::1 - - [01/Aug/2023:11:19:36 +0000] "GET /user/Elliott HTTP/1.1" 404 151 "-" "PostmanRuntime/7.32.3"
::1 - - [01/Aug/2023:11:19:45 +0000] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [01/Aug/2023:11:19:51 +0000] "GET / HTTP/1.1" 200 44 "-" "PostmanRuntime/7.32.3"
::1 - - [01/Aug/2023:11:19:56 +0000] "GET /documentation HTTP/1.1" 200 4281 "-" "PostmanRuntime/7.32.3"
::1 - - [01/Aug/2023:11:28:50 +0000] "GET / HTTP/1.1" 200 44 "-" "PostmanRuntime/7.32.3"
::1 - - [01/Aug/2023:11:28:54 +0000] "GET /users HTTP/1.1" 404 144 "-" "PostmanRuntime/7.32.3"
::1 - - [01/Aug/2023:11:29:25 +0000] "GET /[myflixmovies] HTTP/1.1" 404 153 "-" "PostmanRuntime/7.32.3"
::1 - - [01/Aug/2023:11:29:34 +0000] "GET / HTTP/1.1" 200 44 "-" "PostmanRuntime/7.32.3"
::1 - - [01/Aug/2023:11:30:05 +0000] "GET /users/Elliott HTTP/1.1" 404 152 "-" "PostmanRuntime/7.32.3"
::1 - - [01/Aug/2023:11:50:18 +0000] "POST /users/Elliott HTTP/1.1" 404 153 "-" "PostmanRuntime/7.32.3"
::1 - - [01/Aug/2023:11:50:24 +0000] "POST /users/:Elliott HTTP/1.1" 404 154 "-" "PostmanRuntime/7.32.3"
::1 - - [01/Aug/2023:12:19:08 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "http://localhost:8000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [01/Aug/2023:12:40:15 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "http://localhost:8000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [01/Aug/2023:12:41:48 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [05/Aug/2023:01:36:06 +0000] "GET /users.Name HTTP/1.1" 404 149 "-" "PostmanRuntime/7.32.3"
::1 - - [05/Aug/2023:01:58:36 +0000] "POST /movies HTTP/1.1" 404 146 "-" "PostmanRuntime/7.32.3"
::1 - - [06/Aug/2023:12:08:12 +0000] "GET /movies/genre/Drama HTTP/1.1" 404 157 "-" "PostmanRuntime/7.32.3"
::1 - - [06/Aug/2023:12:14:20 +0000] "GET /movies/genre/Drama HTTP/1.1" 404 157 "-" "PostmanRuntime/7.32.3"
::1 - - [06/Aug/2023:12:15:49 +0000] "GET /movies/genre/Drama HTTP/1.1" 404 157 "-" "PostmanRuntime/7.32.3"
::1 - - [06/Aug/2023:12:17:01 +0000] "GET /movies/genres/Drama HTTP/1.1" 404 158 "-" "PostmanRuntime/7.32.3"
::1 - - [06/Aug/2023:12:17:11 +0000] "GET /movies/genre/Drama HTTP/1.1" 404 157 "-" "PostmanRuntime/7.32.3"
::1 - - [06/Aug/2023:12:18:18 +0000] "GET /movies/genre/Drama HTTP/1.1" 404 157 "-" "PostmanRuntime/7.32.3"
